Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG
366,26,X-a0:X-a0,0,0,0,0,0,0,0
366,26,X-a0:X-a1,0,0,0,0,0,0,0
366,26,X-a1:X-a0,0,0,0,0,0,0,0
366,26,X-a1:X-a1,0,0,0,0,0,0,0
366,25,X-a0:X-a0,1159,38,308,813,764,10439,28170
366,25,X-a0:X-a1,67,3,11,53,58,902,2730
366,25,X-a1:X-a0,205,1,34,170,213,3135,8790
366,25,X-a1:X-a1,18,0,0,18,14,262,1230
366,24,X-a0:X-a0,1020,26,292,702,737,9370,26030
366,24,X-a0:X-a1,72,0,14,58,73,1148,4110
366,24,X-a1:X-a0,265,5,34,226,220,3586,10320
366,24,X-a1:X-a1,22,0,0,22,22,461,1020
366,23,X-a0:X-a0,974,23,267,684,693,8708,24510
366,23,X-a0:X-a1,80,2,9,69,78,1389,4690
366,23,X-a1:X-a0,296,5,44,247,259,3849,9060
366,23,X-a1:X-a1,33,0,0,33,41,597,1500
366,22,X-a0:X-a0,1051,13,32,1006,647,7973,6840
366,22,X-a0:X-a1,123,0,2,121,102,1399,1140
366,22,X-a1:X-a0,411,1,6,404,267,4205,5100
366,22,X-a1:X-a1,55,0,0,55,69,1013,600
366,21,X-a0:X-a0,1157,9,13,1135,591,7856,5265
366,21,X-a0:X-a1,134,0,2,132,106,1369,655
366,21,X-a1:X-a0,423,1,2,420,335,4430,3465
366,21,X-a1:X-a1,52,0,0,52,39,809,75
366,20,X-a0:X-a0,1030,24,312,694,715,9679,27125
366,20,X-a0:X-a1,66,2,13,51,61,1254,3195
366,20,X-a1:X-a0,298,5,40,253,241,3047,8865
366,20,X-a1:X-a1,14,0,0,14,23,510,1155
366,19,X-a0:X-a0,994,22,292,680,665,8614,25900
366,19,X-a0:X-a1,98,1,13,84,69,1302,4200
366,19,X-a1:X-a0,275,8,31,236,286,3925,11190
366,19,X-a1:X-a1,51,0,0,51,46,690,1590
366,18,X-a0:X-a0,856,20,229,607,610,7386,23215
366,18,X-a0:X-a1,147,3,25,119,93,1567,6005
366,18,X-a1:X-a0,373,5,45,323,315,4668,17055
366,18,X-a1:X-a1,58,0,0,58,59,972,4485
366,17,X-a0:X-a0,762,16,193,553,559,6669,25645
366,17,X-a0:X-a1,126,0,15,111,89,1611,7975
366,17,X-a1:X-a0,394,4,42,348,324,5025,20835
366,17,X-a1:X-a1,89,0,0,89,72,1187,7065
366,16,X-a0:X-a0,934,9,15,910,499,6051,6030
366,16,X-a0:X-a1,150,0,5,145,136,1813,1810
366,16,X-a1:X-a0,528,1,8,519,351,5097,4500
366,16,X-a1:X-a1,103,0,0,103,83,1666,960
366,15,X-a0:X-a0,986,32,299,655,704,8915,26760
366,15,X-a0:X-a1,94,2,14,78,98,1344,5320
366,15,X-a1:X-a0,284,2,45,237,225,3632,10470
366,15,X-a1:X-a1,31,0,0,31,26,619,2010
366,14,X-a0:X-a0,1048,22,62,964,598,7478,8940
366,14,X-a0:X-a1,144,2,8,134,126,1613,1360
366,14,X-a1:X-a0,435,5,16,414,269,4653,6540
366,14,X-a1:X-a1,70,0,0,70,57,824,1380
366,13,X-a0:X-a0,761,25,232,504,463,6178,25320
366,13,X-a0:X-a1,163,1,20,142,141,1773,7430
366,13,X-a1:X-a0,399,5,63,331,361,5035,21570
366,13,X-a1:X-a1,96,0,0,96,93,1534,4980
366,12,X-a0:X-a0,665,33,159,473,408,5259,22675
366,12,X-a0:X-a1,169,3,26,140,133,1992,10285
366,12,X-a1:X-a0,465,8,69,388,363,5159,21615
366,12,X-a1:X-a1,119,0,0,119,132,2116,12405
366,11,X-a0:X-a0,652,23,194,435,366,5072,24260
366,11,X-a0:X-a1,174,2,33,139,142,2152,11670
366,11,X-a1:X-a0,459,4,78,377,375,5055,32850
366,11,X-a1:X-a1,143,0,0,143,134,2236,12660
366,10,X-a0:X-a0,937,32,250,655,655,8209,28800
366,10,X-a0:X-a1,112,1,13,98,91,1539,5550
366,10,X-a1:X-a0,340,7,41,292,295,4051,15300
366,10,X-a1:X-a1,38,0,0,38,34,668,3450
366,9,X-a0:X-a0,815,27,221,567,545,6861,25860
366,9,X-a0:X-a1,138,3,20,115,102,1715,6760
366,9,X-a1:X-a0,410,4,64,342,353,4668,17640
366,9,X-a1:X-a1,59,0,0,59,68,1217,5040
366,8,X-a0:X-a0,632,13,181,438,440,5301,22025
366,8,X-a0:X-a1,151,3,16,132,149,1935,8395
366,8,X-a1:X-a0,464,3,52,409,329,5182,26895
366,8,X-a1:X-a1,149,0,0,149,144,2118,9405
366,7,X-a0:X-a0,606,18,42,546,338,4668,8110
366,7,X-a0:X-a1,235,2,6,227,150,2025,3820
366,7,X-a1:X-a0,533,9,23,501,371,5218,7920
366,7,X-a1:X-a1,209,0,0,209,157,2756,6810
366,6,X-a0:X-a0,444,14,122,308,318,3696,19115
366,6,X-a0:X-a1,166,2,26,138,143,2091,11985
366,6,X-a1:X-a0,519,8,85,426,400,5555,27825
366,6,X-a1:X-a1,225,0,0,225,181,3177,16935
366,5,X-a0:X-a0,917,27,287,603,626,8426,27190
366,5,X-a0:X-a1,111,1,12,98,90,1429,5460
366,5,X-a1:X-a0,336,5,49,282,279,4061,12870
366,5,X-a1:X-a1,33,0,0,33,46,633,2940
366,4,X-a0:X-a0,741,23,202,516,518,6517,26265
366,4,X-a0:X-a1,138,3,25,110,120,1595,8445
366,4,X-a1:X-a0,390,5,50,335,351,4965,18705
366,4,X-a1:X-a1,81,0,0,81,77,1389,5985
366,3,X-a0:X-a0,602,20,177,405,444,4868,20620
366,3,X-a0:X-a1,181,1,29,151,167,2003,9180
366,3,X-a1:X-a0,459,9,81,369,385,5400,29850
366,3,X-a1:X-a1,173,0,0,173,143,2206,12810
366,2,X-a0:X-a0,410,14,110,286,291,3730,19135
366,2,X-a0:X-a1,206,2,31,173,147,2048,12655
366,2,X-a1:X-a0,564,6,85,473,380,5570,31335
366,2,X-a1:X-a1,245,0,0,245,196,3239,23175
366,1,X-a0:X-a0,356,13,84,259,245,2818,15230
366,1,X-a0:X-a1,189,7,29,153,155,2100,12930
366,1,X-a1:X-a0,520,6,96,418,428,5703,33360
366,1,X-a1:X-a1,286,0,0,286,271,4038,22080
367,26,X-a0:X-a0,0,0,0,0,0,0,0
367,26,X-a0:X-a1,0,0,0,0,0,0,0
367,26,X-a1:X-a0,0,0,0,0,0,0,0
367,26,X-a1:X-a1,0,0,0,0,0,0,0
367,25,X-a0:X-a0,1131,35,315,781,776,10422,29815
367,25,X-a0:X-a1,65,3,15,47,71,919,3155
367,25,X-a1:X-a0,211,2,36,173,236,3122,10125
367,25,X-a1:X-a1,21,0,0,21,19,281,585
367,24,X-a0:X-a0,1009,27,280,702,698,9341,28275
367,24,X-a0:X-a1,70,0,15,55,80,1173,4455
367,24,X-a1:X-a0,248,6,39,203,243,3570,10215
367,24,X-a1:X-a1,19,0,0,19,23,459,1635
367,23,X-a0:X-a0,969,22,273,674,683,8677,26935
367,23,X-a0:X-a1,86,1,11,74,102,1389,4785
367,23,X-a1:X-a0,308,5,45,258,260,3815,13245
367,23,X-a1:X-a1,35,0,0,35,46,583,2655
367,22,X-a0:X-a0,1034,15,31,988,682,7894,6900
367,22,X-a0:X-a1,129,0,1,128,118,1349,1230
367,22,X-a1:X-a0,417,1,6,410,258,4362,3480
367,22,X-a1:X-a1,81,0,0,81,36,983,810
367,21,X-a0:X-a0,1152,6,10,1136,574,7914,5345
367,21,X-a0:X-a1,143,0,2,141,110,1317,1095
367,21,X-a1:X-a0,415,1,1,413,348,4576,2895
367,21,X-a1:X-a1,61,0,0,61,33,729,825
367,20,X-a0:X-a0,1001,24,321,656,716,9716,26445
367,20,X-a0:X-a1,71,3,13,55,66,1240,4255
367,20,X-a1:X-a0,311,3,45,263,239,3047,8415
367,20,X-a1:X-a1,15,0,0,15,27,486,2385
367,19,X-a0:X-a0,1008,25,291,692,679,8704,29210
367,19,X-a0:X-a1,99,1,15,83,67,1362,4200
367,19,X-a1:X-a0,287,6,33,248,283,3948,13350
367,19,X-a1:X-a1,70,0,0,70,25,684,2520
367,18,X-a0:X-a0,858,16,239,603,594,7196,25710
367,18,X-a0:X-a1,137,3,23,111,93,1565,6840
367,18,X-a1:X-a0,356,4,41,311,312,4705,18060
367,18,X-a1:X-a1,70,0,0,70,53,1012,3690
367,17,X-a0:X-a0,792,13,211,568,536,6578,25495
367,17,X-a0:X-a1,124,0,14,110,100,1649,6555
367,17,X-a1:X-a0,393,4,44,345,307,5016,21195
367,17,X-a1:X-a1,83,0,0,83,82,1252,6075
367,16,X-a0:X-a0,904,7,18,879,498,6111,5955
367,16,X-a0:X-a1,166,1,4,161,133,1799,2305
367,16,X-a1:X-a0,505,1,7,497,344,5050,5925
367,16,X-a1:X-a1,126,0,0,126,65,1607,3075
367,15,X-a0:X-a0,1012,30,319,663,709,8905,25250
367,15,X-a0:X-a1,107,2,11,94,96,1398,5190
367,15,X-a1:X-a0,275,1,49,225,228,3640,14040
367,15,X-a1:X-a1,32,0,0,32,30,614,2700
367,14,X-a0:X-a0,1039,19,61,959,644,7375,8065
367,14,X-a0:X-a1,154,3,8,143,114,1588,1705
367,14,X-a1:X-a0,430,6,19,405,239,4777,6315
367,14,X-a1:X-a1,65,0,0,65,57,851,735
367,13,X-a0:X-a0,758,25,228,505,462,6176,25130
367,13,X-a0:X-a1,172,1,23,148,129,1777,7870
367,13,X-a1:X-a0,406,4,55,347,361,5042,25200
367,13,X-a1:X-a1,100,0,0,100,97,1483,7260
367,12,X-a0:X-a0,633,32,162,439,419,5193,22075
367,12,X-a0:X-a1,168,4,24,140,132,2042,9465
367,12,X-a1:X-a0,461,6,70,385,352,5127,20325
367,12,X-a1:X-a1,121,0,0,121,121,2197,11175
367,11,X-a0:X-a0,619,21,191,407,378,4945,22470
367,11,X-a0:X-a1,180,0,31,149,144,2152,10300
367,11,X-a1:X-a0,462,4,73,385,389,5114,21630
367,11,X-a1:X-a1,136,0,0,136,141,2259,11940
367,10,X-a0:X-a0,942,25,253,664,668,8118,26325
367,10,X-a0:X-a1,108,1,14,93,111,1494,5525
367,10,X-a1:X-a0,343,8,40,295,287,4090,20415
367,10,X-a1:X-a1,40,0,0,40,34,665,2835
367,9,X-a0:X-a0,817,28,236,553,548,6848,27590
367,9,X-a0:X-a1,135,2,20,113,96,1723,6420
367,9,X-a1:X-a0,431,2,62,367,355,4692,21600
367,9,X-a1:X-a1,54,0,0,54,85,1227,4350
367,8,X-a0:X-a0,596,15,186,395,471,5187,23000
367,8,X-a0:X-a1,170,4,15,151,143,1927,9630
367,8,X-a1:X-a0,464,1,53,410,326,5271,24960
367,8,X-a1:X-a1,156,0,0,156,137,2085,11310
367,7,X-a0:X-a0,603,18,49,536,337,4678,6215
367,7,X-a0:X-a1,226,5,7,214,175,2011,3265
367,7,X-a1:X-a0,556,8,28,520,369,5067,6795
367,7,X-a1:X-a1,202,0,0,202,169,2856,2985
367,6,X-a0:X-a0,447,17,114,316,286,3677,18405
367,6,X-a0:X-a1,171,3,23,145,129,2115,12295
367,6,X-a1:X-a0,535,8,93,434,378,5526,28995
367,6,X-a1:X-a1,228,0,0,228,173,3201,17985
367,5,X-a0:X-a0,898,28,284,586,663,8272,27695
367,5,X-a0:X-a1,115,0,18,97,100,1430,5385
367,5,X-a1:X-a0,331,7,51,273,275,4064,15585
367,5,X-a1:X-a1,38,0,0,38,48,649,2955
367,4,X-a0:X-a0,726,25,195,506,529,6546,24290
367,4,X-a0:X-a1,142,3,23,116,111,1620,6750
367,4,X-a1:X-a0,386,2,51,333,357,4871,24630
367,4,X-a1:X-a1,87,0,0,87,66,1432,6450
367,3,X-a0:X-a0,581,20,170,391,413,4771,23065
367,3,X-a0:X-a1,180,2,26,152,160,1981,10625
367,3,X-a1:X-a0,457,7,81,369,385,5455,22215
367,3,X-a1:X-a1,182,0,0,182,141,2253,9855
367,2,X-a0:X-a0,413,13,109,291,279,3690,19225
367,2,X-a0:X-a1,210,2,25,183,144,2083,9825
367,2,X-a1:X-a0,547,6,84,457,398,5548,29805
367,2,X-a1:X-a1,253,0,0,253,182,3313,19845
367,1,X-a0:X-a0,357,12,84,261,223,2811,16145
367,1,X-a0:X-a1,193,7,27,159,156,2068,13385
367,1,X-a1:X-a0,512,5,85,422,431,5689,31395
367,1,X-a1:X-a1,302,0,0,302,270,3955,25335
368,26,X-a0:X-a0,0,0,0,0,0,0,0
368,26,X-a0:X-a1,0,0,0,0,0,0,0
368,26,X-a1:X-a0,0,0,0,0,0,0,0
368,26,X-a1:X-a1,0,0,0,0,0,0,0
368,25,X-a0:X-a0,1076,37,300,739,786,10321,27870
368,25,X-a0:X-a1,63,3,11,49,66,941,2440
368,25,X-a1:X-a0,219,3,33,183,239,3155,10770
368,25,X-a1:X-a1,23,0,0,23,18,277,900
368,24,X-a0:X-a0,1008,24,282,702,703,9297,27180
368,24,X-a0:X-a1,70,0,13,57,86,1204,4420
368,24,X-a1:X-a0,263,7,44,212,243,3522,14730
368,24,X-a1:X-a1,20,0,0,20,25,484,2490
368,23,X-a0:X-a0,961,21,271,669,662,8590,26625
368,23,X-a0:X-a1,95,0,14,81,105,1412,4785
368,23,X-a1:X-a0,317,6,41,270,242,3848,18015
368,23,X-a1:X-a1,45,0,0,45,42,613,3075
368,22,X-a0:X-a0,1033,17,30,986,660,7927,6505
368,22,X-a0:X-a1,133,0,1,132,121,1334,1445
368,22,X-a1:X-a0,413,1,6,406,275,4337,4665
368,22,X-a1:X-a1,73,0,0,73,46,980,825
368,21,X-a0:X-a0,1146,9,9,1128,610,7801,5860
368,21,X-a0:X-a1,154,1,1,152,97,1329,1350
368,21,X-a1:X-a0,440,1,2,437,317,4570,3900
368,21,X-a1:X-a1,61,0,0,61,29,801,1050
368,20,X-a0:X-a0,1013,22,317,674,750,9519,27555
368,20,X-a0:X-a1,79,3,12,64,70,1261,5385
368,20,X-a1:X-a0,300,4,50,246,246,3032,12465
368,20,X-a1:X-a1,18,0,0,18,31,519,2295
368,19,X-a0:X-a0,976,23,275,678,649,8632,26155
368,19,X-a0:X-a1,92,0,12,80,74,1348,5255
368,19,X-a1:X-a0,301,7,38,256,286,3925,16455
368,19,X-a1:X-a1,65,0,0,65,28,672,2355
368,18,X-a0:X-a0,819,17,227,575,630,7193,27230
368,18,X-a0:X-a1,139,3,19,117,97,1612,5910
368,18,X-a1:X-a0,354,2,42,310,299,4728,21030
368,18,X-a1:X-a1,58,0,0,58,54,1029,4170
368,17,X-a0:X-a0,813,12,213,588,542,6517,26860
368,17,X-a0:X-a1,131,1,10,120,105,1634,6340
368,17,X-a1:X-a0,384,5,45,334,325,5030,20850
368,17,X-a1:X-a1,84,0,0,84,79,1268,4710
368,16,X-a0:X-a0,906,9,15,882,514,5940,6035
368,16,X-a0:X-a1,167,1,1,165,136,1832,2105
368,16,X-a1:X-a0,503,3,8,492,340,5041,5595
368,16,X-a1:X-a1,117,0,0,117,94,1710,1725
368,15,X-a0:X-a0,1011,24,325,662,706,8769,28705
368,15,X-a0:X-a1,111,1,12,98,93,1422,4645
368,15,X-a1:X-a0,280,2,46,232,227,3693,14475
368,15,X-a1:X-a1,25,0,0,25,32,630,2235
368,14,X-a0:X-a0,1037,19,63,955,635,7273,8480
368,14,X-a0:X-a1,151,0,7,144,114,1584,2230
368,14,X-a1:X-a0,401,5,16,380,286,4909,5130
368,14,X-a1:X-a1,62,0,0,62,49,839,840
368,13,X-a0:X-a0,728,23,222,483,488,6108,23175
368,13,X-a0:X-a1,167,1,23,143,138,1753,7565
368,13,X-a1:X-a0,413,6,50,357,374,5072,21225
368,13,X-a1:X-a1,103,0,0,103,98,1543,6195
368,12,X-a0:X-a0,644,30,173,441,403,5166,22050
368,12,X-a0:X-a1,168,3,23,142,145,2047,9780
368,12,X-a1:X-a0,465,7,68,390,359,5094,26820
368,12,X-a1:X-a1,132,0,0,132,137,2237,11850
368,11,X-a0:X-a0,589,21,176,392,396,4931,19300
368,11,X-a0:X-a1,174,4,26,144,160,2167,9170
368,11,X-a1:X-a0,478,7,75,396,406,5107,22110
368,11,X-a1:X-a1,141,0,0,141,141,2337,11100
368,10,X-a0:X-a0,960,32,250,678,651,8029,28570
368,10,X-a0:X-a1,109,0,16,93,121,1476,5160
368,10,X-a1:X-a0,339,5,55,279,288,4260,15720
368,10,X-a1:X-a1,38,0,0,38,38,676,3330
368,9,X-a0:X-a0,829,25,221,583,521,6780,28160
368,9,X-a0:X-a1,140,3,20,117,107,1726,6960
368,9,X-a1:X-a0,438,2,71,365,335,4761,19200
368,9,X-a1:X-a1,62,0,0,62,78,1206,5700
368,8,X-a0:X-a0,579,15,176,388,482,5154,21380
368,8,X-a0:X-a1,175,4,18,153,147,1956,10350
368,8,X-a1:X-a0,449,2,62,385,337,5295,24390
368,8,X-a1:X-a1,152,0,0,152,127,2093,12420
368,7,X-a0:X-a0,593,20,42,531,358,4688,7755
368,7,X-a0:X-a1,236,7,8,221,166,2107,3685
368,7,X-a1:X-a0,531,10,21,500,378,4962,9765
368,7,X-a1:X-a1,201,0,0,201,171,2836,4575
368,6,X-a0:X-a0,452,14,116,322,280,3600,20675
368,6,X-a0:X-a1,166,3,18,145,127,2104,9845
368,6,X-a1:X-a0,503,5,88,410,404,5437,32895
368,6,X-a1:X-a1,216,0,0,216,163,3240,20745
368,5,X-a0:X-a0,890,28,281,581,606,8156,27670
368,5,X-a0:X-a1,119,1,20,98,96,1450,5660
368,5,X-a1:X-a0,335,7,42,286,329,4046,13110
368,5,X-a1:X-a1,37,0,0,37,52,665,2880
368,4,X-a0:X-a0,723,25,204,494,518,6395,24055
368,4,X-a0:X-a1,141,3,22,116,122,1604,6865
368,4,X-a1:X-a0,395,2,59,334,358,4925,21765
368,4,X-a1:X-a1,83,0,0,83,77,1426,6735
368,3,X-a0:X-a0,566,18,162,386,405,4814,20690
368,3,X-a0:X-a1,187,2,30,155,156,2025,9220
368,3,X-a1:X-a0,445,6,81,358,379,5418,30270
368,3,X-a1:X-a1,179,0,0,179,142,2272,16380
368,2,X-a0:X-a0,398,14,113,271,297,3671,21955
368,2,X-a0:X-a1,193,4,30,159,158,2040,13615
368,2,X-a1:X-a0,541,10,76,455,427,5514,39915
368,2,X-a1:X-a1,258,0,0,258,174,3381,24375
368,1,X-a0:X-a0,354,12,84,258,238,2811,17505
368,1,X-a0:X-a1,190,5,27,158,153,2085,12865
368,1,X-a1:X-a0,517,6,83,428,444,5642,37155
368,1,X-a1:X-a1,311,0,0,311,265,4069,27915
369,26,X-a0:X-a0,0,0,0,0,0,0,0
369,26,X-a0:X-a1,0,0,0,0,0,0,0
369,26,X-a1:X-a0,0,0,0,0,0,0,0
369,26,X-a1:X-a1,0,0,0,0,0,0,0
369,25,X-a0:X-a0,1076,36,299,741,726,10258,27580
369,25,X-a0:X-a1,72,1,12,59,65,906,2990
369,25,X-a1:X-a0,235,3,31,201,226,3259,9960
369,25,X-a1:X-a1,21,0,0,21,23,275,930
369,24,X-a0:X-a0,1000,18,284,698,721,9135,25340
369,24,X-a0:X-a1,81,3,12,66,88,1226,3720
369,24,X-a1:X-a0,264,4,40,220,232,3610,7800
369,24,X-a1:X-a1,28,0,0,28,21,512,1080
369,23,X-a0:X-a0,936,20,283,633,704,8459,25200
369,23,X-a0:X-a1,99,0,12,87,109,1402,5300
369,23,X-a1:X-a0,306,2,39,265,239,3990,13290
369,23,X-a1:X-a1,51,0,0,51,39,625,2130
369,22,X-a0:X-a0,1034,19,25,990,653,7799,5575
369,22,X-a0:X-a1,124,0,0,124,133,1365,915
369,22,X-a1:X-a0,423,0,6,417,283,4390,3045
369,22,X-a1:X-a1,71,0,0,71,44,979,525
369,21,X-a0:X-a0,1107,8,11,1088,651,7709,5000
369,21,X-a0:X-a1,155,1,0,154,106,1354,1050
369,21,X-a1:X-a0,465,1,5,459,260,4573,3420
369,21,X-a1:X-a1,59,0,0,59,31,862,1050
369,20,X-a0:X-a0,1011,26,289,696,751,9388,27045
369,20,X-a0:X-a1,83,2,14,67,63,1311,3015
369,20,X-a1:X-a0,306,2,56,248,219,3063,9525
369,20,X-a1:X-a1,22,0,0,22,27,544,1035
369,19,X-a0:X-a0,953,28,283,642,629,8568,23680
369,19,X-a0:X-a1,95,1,9,85,84,1365,4980
369,19,X-a1:X-a0,330,5,41,284,319,4004,14790
369,19,X-a1:X-a1,65,0,0,65,31,676,2130
369,18,X-a0:X-a0,830,16,219,595,622,7154,24035
369,18,X-a0:X-a1,130,3,20,107,104,1626,6175
369,18,X-a1:X-a0,359,2,41,316,293,4791,18585
369,18,X-a1:X-a1,61,0,0,61,70,1021,6225
369,17,X-a0:X-a0,808,11,219,578,527,6518,24295
369,17,X-a0:X-a1,129,0,14,115,106,1630,6675
369,17,X-a1:X-a0,403,5,45,353,333,5046,16035
369,17,X-a1:X-a1,95,0,0,95,83,1234,4335
369,16,X-a0:X-a0,911,9,14,888,507,5941,6500
369,16,X-a0:X-a1,174,1,1,172,148,1855,2050
369,16,X-a1:X-a0,502,4,5,493,305,5096,4050
369,16,X-a1:X-a1,104,0,0,104,131,1685,2160
369,15,X-a0:X-a0,982,26,297,659,731,8736,30420
369,15,X-a0:X-a1,105,1,14,90,109,1446,5840
369,15,X-a1:X-a0,298,3,48,247,198,3778,12330
369,15,X-a1:X-a1,30,0,0,30,32,636,1950
369,14,X-a0:X-a0,1023,21,75,927,610,7267,9350
369,14,X-a0:X-a1,140,0,9,131,118,1604,2900
369,14,X-a1:X-a0,395,6,17,372,286,4873,5790
369,14,X-a1:X-a1,68,0,0,68,41,826,1560
369,13,X-a0:X-a0,714,23,212,479,496,6012,24110
369,13,X-a0:X-a1,178,1,26,151,123,1773,8170
369,13,X-a1:X-a0,410,8,49,353,370,5068,20520
369,13,X-a1:X-a1,110,0,0,110,96,1542,7140
369,12,X-a0:X-a0,621,29,181,411,414,5145,23070
369,12,X-a0:X-a1,165,2,23,140,143,2035,9600
369,12,X-a1:X-a0,460,10,64,386,342,5191,23610
369,12,X-a1:X-a1,137,0,0,137,148,2254,9900
369,11,X-a0:X-a0,580,24,161,395,383,4910,22935
369,11,X-a0:X-a1,176,5,26,145,155,2178,10925
369,11,X-a1:X-a0,512,10,79,423,396,5043,32025
369,11,X-a1:X-a1,135,0,0,135,158,2340,13155
369,10,X-a0:X-a0,899,30,248,621,663,7975,27750
369,10,X-a0:X-a1,109,0,16,93,124,1472,6270
369,10,X-a1:X-a0,351,6,54,291,282,4268,14730
369,10,X-a1:X-a1,40,0,0,40,37,723,3330
369,9,X-a0:X-a0,790,21,223,546,547,6716,26120
369,9,X-a0:X-a1,139,3,21,115,121,1739,7980
369,9,X-a1:X-a0,424,3,72,349,330,4831,16440
369,9,X-a1:X-a1,64,0,0,64,88,1232,4680
369,8,X-a0:X-a0,588,18,165,405,449,5072,22315
369,8,X-a0:X-a1,179,5,19,155,152,2007,9385
369,8,X-a1:X-a0,454,3,63,388,337,5307,25845
369,8,X-a1:X-a1,143,0,0,143,137,2142,10815
369,7,X-a0:X-a0,565,16,33,516,350,4672,6790
369,7,X-a0:X-a1,233,7,9,217,157,2083,4250
369,7,X-a1:X-a0,530,9,22,499,397,4932,7080
369,7,X-a1:X-a1,215,0,0,215,183,2804,5160
369,6,X-a0:X-a0,458,15,133,310,261,3635,18825
369,6,X-a0:X-a1,162,3,14,145,140,2052,12515
369,6,X-a1:X-a0,506,6,84,416,409,5476,29355
369,6,X-a1:X-a1,228,0,0,228,173,3295,19545
369,5,X-a0:X-a0,875,32,282,561,614,8215,27115
369,5,X-a0:X-a1,119,1,19,99,103,1494,5715
369,5,X-a1:X-a0,366,5,52,309,283,4044,15135
369,5,X-a1:X-a1,43,0,0,43,47,699,3615
369,4,X-a0:X-a0,716,27,206,483,499,6318,25960
369,4,X-a0:X-a1,146,2,21,123,122,1627,8510
369,4,X-a1:X-a0,397,2,53,342,359,4982,21750
369,4,X-a1:X-a1,88,0,0,88,96,1466,5580
