Time,NodeID,Species,MicrosporidiaStrain,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG
222,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
222,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
222,340461476,SillySkeeter2,NoMicrosporidia,10050,1118,2330,6602,13757,13602,82428,380360
222,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
222,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
223,340461476,SillySkeeter,NoMicrosporidia,10251,1172,2431,6648,13708,13417,82236,386320
223,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
223,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
223,340461476,SillySkeeter2,NoMicrosporidia,9984,1111,2342,6531,13721,13706,82019,379520
223,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
223,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
224,340461476,SillySkeeter,NoMicrosporidia,10194,1199,2401,6594,13778,13441,81884,382720
224,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
224,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
224,340461476,SillySkeeter2,NoMicrosporidia,10012,1125,2312,6575,13771,13691,82161,375320
224,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
224,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
225,340461476,SillySkeeter,NoMicrosporidia,10210,1195,2430,6585,13746,13500,81969,388280
225,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
225,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
225,340461476,SillySkeeter2,NoMicrosporidia,10165,1101,2291,6773,13797,13555,82044,374880
225,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
225,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
226,340461476,SillySkeeter,NoMicrosporidia,10230,1182,2415,6633,13725,13635,81713,388400
226,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
226,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
226,340461476,SillySkeeter2,NoMicrosporidia,10084,1121,2326,6637,13795,13490,82055,379320
226,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
226,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
227,340461476,SillySkeeter,NoMicrosporidia,10183,1200,2406,6577,13615,13648,82057,394200
227,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
227,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
227,340461476,SillySkeeter2,NoMicrosporidia,10066,1129,2294,6643,13725,13462,82106,364960
227,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
227,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
228,340461476,SillySkeeter,NoMicrosporidia,10196,1211,2430,6555,13662,13579,82105,375360
228,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
228,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
228,340461476,SillySkeeter2,NoMicrosporidia,10069,1154,2314,6601,13737,13626,81873,380160
228,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
228,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
229,340461476,SillySkeeter,NoMicrosporidia,10262,1214,2438,6610,13640,13660,82033,392240
229,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
229,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
229,340461476,SillySkeeter2,NoMicrosporidia,10130,1140,2287,6703,13731,13439,82216,390000
229,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
229,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
230,340461476,SillySkeeter,NoMicrosporidia,10378,1230,2412,6736,13644,13546,81940,384280
230,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
230,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
230,340461476,SillySkeeter2,NoMicrosporidia,10107,1113,2360,6634,13675,13611,81992,378960
230,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
230,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
231,340461476,SillySkeeter,NoMicrosporidia,10320,1238,2418,6664,13627,13523,82071,383720
231,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
231,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
231,340461476,SillySkeeter2,NoMicrosporidia,10080,1106,2358,6616,13637,13638,82011,373960
231,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
231,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
232,340461476,SillySkeeter,NoMicrosporidia,10292,1223,2384,6685,13511,13599,81887,382680
232,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
232,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
232,340461476,SillySkeeter2,NoMicrosporidia,10123,1090,2362,6671,13730,13527,82235,379400
232,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
232,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
233,340461476,SillySkeeter,NoMicrosporidia,10293,1200,2397,6696,13635,13475,82074,392440
233,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
233,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
233,340461476,SillySkeeter2,NoMicrosporidia,10163,1095,2377,6691,13680,13702,81970,378520
233,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
233,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
234,340461476,SillySkeeter,NoMicrosporidia,10342,1216,2364,6762,13615,13518,82109,397760
234,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
234,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
234,340461476,SillySkeeter2,NoMicrosporidia,10212,1129,2375,6708,13693,13523,81804,395560
234,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
234,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
235,340461476,SillySkeeter,NoMicrosporidia,10239,1190,2339,6710,13604,13391,82230,380680
235,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
235,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
235,340461476,SillySkeeter2,NoMicrosporidia,10179,1141,2368,6670,13668,13638,81939,377480
235,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
235,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
236,340461476,SillySkeeter,NoMicrosporidia,10198,1157,2297,6744,13633,13404,81896,380120
236,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
236,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
236,340461476,SillySkeeter2,NoMicrosporidia,10164,1165,2324,6675,13741,13628,81914,386000
236,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
236,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
237,340461476,SillySkeeter,NoMicrosporidia,10193,1148,2318,6727,13606,13380,82002,384160
237,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
237,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
237,340461476,SillySkeeter2,NoMicrosporidia,10240,1138,2350,6752,13805,13419,82060,382200
237,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
237,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
238,340461476,SillySkeeter,NoMicrosporidia,10238,1150,2315,6773,13561,13350,82195,397520
238,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
238,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
238,340461476,SillySkeeter2,NoMicrosporidia,10166,1147,2337,6682,13743,13565,82008,391800
238,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
238,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
239,340461476,SillySkeeter,NoMicrosporidia,10246,1127,2381,6738,13445,13432,82219,383200
239,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
239,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
239,340461476,SillySkeeter2,NoMicrosporidia,10052,1151,2338,6563,13805,13519,82045,378200
239,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
239,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
240,340461476,SillySkeeter,NoMicrosporidia,10267,1135,2395,6737,13452,13410,82045,383480
240,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
240,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
240,340461476,SillySkeeter2,NoMicrosporidia,10141,1155,2319,6667,13852,13565,82051,382600
240,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
240,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
241,340461476,SillySkeeter,NoMicrosporidia,10229,1138,2403,6688,13477,13406,82020,386480
241,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
241,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
241,340461476,SillySkeeter2,NoMicrosporidia,10138,1138,2373,6627,13707,13535,82138,388440
241,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
241,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
242,340461476,SillySkeeter,NoMicrosporidia,10245,1164,2390,6691,13482,13475,82024,396280
242,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
242,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
242,340461476,SillySkeeter2,NoMicrosporidia,10182,1132,2363,6687,13636,13508,81822,384240
242,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
242,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
243,340461476,SillySkeeter,NoMicrosporidia,10248,1193,2401,6654,13451,13569,81846,392320
243,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
243,340461476,SillySkeeter,Strain_B,0,0,0,0,1,0,0,0
243,340461476,SillySkeeter2,NoMicrosporidia,10183,1137,2351,6695,13766,13558,81944,374120
243,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
243,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
244,340461476,SillySkeeter,NoMicrosporidia,10241,1169,2410,6662,13475,13642,82074,375920
244,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
244,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
244,340461476,SillySkeeter2,NoMicrosporidia,10190,1120,2402,6668,13781,13448,82360,392800
244,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
244,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
245,340461476,SillySkeeter,NoMicrosporidia,10290,1195,2451,6644,13466,13623,82031,389800
245,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
245,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
245,340461476,SillySkeeter2,NoMicrosporidia,10212,1127,2409,6676,13828,13390,81978,386520
245,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
245,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
246,340461476,SillySkeeter,NoMicrosporidia,10248,1205,2480,6563,13465,13530,82160,391200
246,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
246,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
246,340461476,SillySkeeter2,NoMicrosporidia,10218,1166,2389,6663,13873,13374,81969,376440
246,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
246,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
247,340461476,SillySkeeter,NoMicrosporidia,10281,1216,2470,6595,13546,13478,82082,389560
247,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
247,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
247,340461476,SillySkeeter2,NoMicrosporidia,10177,1174,2377,6626,13901,13380,81929,391640
247,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
247,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
248,340461476,SillySkeeter,NoMicrosporidia,10311,1229,2439,6643,13472,13558,81725,382480
248,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
248,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
248,340461476,SillySkeeter2,NoMicrosporidia,10181,1176,2379,6626,13829,13435,81933,391440
248,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
248,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
249,340461476,SillySkeeter,NoMicrosporidia,10386,1241,2427,6718,13384,13553,82134,392160
249,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
249,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
249,340461476,SillySkeeter2,NoMicrosporidia,10124,1173,2364,6587,13790,13514,82047,388280
249,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
249,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
250,340461476,SillySkeeter,NoMicrosporidia,10362,1214,2406,6742,13417,13531,81860,396400
250,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
250,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
250,340461476,SillySkeeter2,NoMicrosporidia,10168,1175,2350,6643,13789,13469,81929,382520
250,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
250,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
251,340461476,SillySkeeter,NoMicrosporidia,10350,1235,2390,6725,13404,13420,82163,375520
251,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
251,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
251,340461476,SillySkeeter2,NoMicrosporidia,10148,1156,2333,6659,13749,13501,81847,390560
251,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
251,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
252,340461476,SillySkeeter,NoMicrosporidia,10376,1225,2424,6727,13414,13402,81911,381640
252,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
252,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
252,340461476,SillySkeeter2,NoMicrosporidia,10107,1152,2297,6658,13712,13490,81838,383880
252,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
252,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
253,340461476,SillySkeeter,NoMicrosporidia,10364,1222,2420,6722,13465,13411,82083,404160
253,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
253,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
253,340461476,SillySkeeter2,NoMicrosporidia,10132,1169,2285,6678,13686,13401,81782,390640
253,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
253,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
254,340461476,SillySkeeter,NoMicrosporidia,10318,1247,2409,6662,13508,13306,82118,390120
254,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
254,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
254,340461476,SillySkeeter2,NoMicrosporidia,10121,1180,2290,6651,13761,13496,81918,380400
254,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
254,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
255,340461476,SillySkeeter,NoMicrosporidia,10179,1233,2344,6602,13482,13401,82211,389680
255,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
255,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
255,340461476,SillySkeeter2,NoMicrosporidia,10159,1179,2296,6684,13753,13572,81837,382120
255,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
255,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
256,340461476,SillySkeeter,NoMicrosporidia,10201,1223,2288,6690,13444,13341,82024,393640
256,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
256,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
256,340461476,SillySkeeter2,NoMicrosporidia,10216,1166,2281,6769,13708,13402,82105,377400
256,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
256,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
257,340461476,SillySkeeter,NoMicrosporidia,10235,1213,2311,6711,13515,13376,82011,393760
257,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
257,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
257,340461476,SillySkeeter2,NoMicrosporidia,10153,1122,2329,6702,13718,13279,82475,396880
257,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
257,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
258,340461476,SillySkeeter,NoMicrosporidia,10173,1203,2343,6627,13511,13510,81989,387640
258,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
258,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
258,340461476,SillySkeeter2,NoMicrosporidia,10163,1143,2314,6706,13789,13275,81789,382240
258,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
258,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
259,340461476,SillySkeeter,NoMicrosporidia,10169,1199,2381,6589,13490,13409,82211,372440
259,340461476,SillySkeeter,Strain_A,0,0,0,0,0,0,0,0
259,340461476,SillySkeeter,Strain_B,0,0,0,0,0,0,0,0
259,340461476,SillySkeeter2,NoMicrosporidia,10174,1136,2325,6713,13770,13204,82207,374520
259,340461476,SillySkeeter2,Strain_C,0,0,0,0,0,0,0,0
259,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
